#      Train        Test 
      2.2099      1.99989 
     2.29528       1.7284 
     2.25909      2.06181 
     2.28022      1.78381 
     2.21363      2.06033 
     2.11056       1.9386 
     2.07121      1.87818 
     2.02217      2.01176 
     2.23389      1.92171 
     2.26581      2.12587 
     2.38923      2.09262 
     2.30773      1.82822 
     2.27018        2.071 
     2.17767      1.95776 
     2.21832      1.77162 
     2.33876      2.01779 
     2.38131      1.87794 
     2.16907       1.6279 
     2.22935      1.88492 
     2.29826      1.91885 
     2.32875      1.75897 
     2.24812      1.87795 
     2.24972        1.857 
     2.27423      1.83315 
     2.27129      2.03879 
     2.28188      1.80705 
     2.24855      1.93335 
     2.44424      2.15708 
     2.18927       1.7696 
     2.23154       1.9102 
     2.07815      1.94495 
     2.20474      1.88712 
     1.98606      1.83118 
     2.14417      1.87897 
     2.09552      1.97208 
     2.25859      1.72827 
     2.32851      2.29827 
     2.20428      1.76674 
     2.34133      1.95359 
     2.20675      1.76082 
     2.16988       1.8304 
     2.10418       2.0582 
     2.23762      1.96307 
     2.26458      1.92888 
      2.4162      1.64586 
     2.10288      1.71228 
     2.26623      1.79041 
     2.36924      1.87108 
     2.25753      1.93116 
     2.14997        1.913 
     2.05375       1.7038 
     2.17609       1.7152 
     2.29879      2.05934 
      2.2564      1.88685 
     2.30188      2.15591 
     2.19495      1.91229 
     2.17868      2.06178 
     2.17376      1.90408 
     2.22541      2.06341 
     2.28936       2.5005 
     2.40166      2.39258 
     2.19138      2.05867 
     2.28264      1.91397 
     2.06204      1.90811 
     2.30796      2.16682 
     2.17095      2.06398 
     2.27644       2.0009 
     2.39874      2.04548 
     2.21005      1.86504 
      2.2272      2.02386 
     2.29616      2.03337 
     2.21743      2.07489 
     2.31461      2.25561 
      2.2028      1.84887 
      2.1525       1.8573 
     2.45476       1.8797 
     2.16756      2.00744 
     2.41484       1.8255 
     2.35855      1.86469 
     2.20175      2.15351 
     2.19612       1.7506 
     2.13724      1.74867 
     2.41689      1.73476 
     2.17452      1.95461 
     2.14061      2.18169 
     2.16043      1.82627 
     2.21758      1.91316 
     2.26173      1.93453 
     2.09038      1.92814 
     2.29136      1.81161 
     2.09516      1.62768 
     2.24933      1.67233 
     2.25769      2.31134 
     2.11623      1.73387 
     2.16957      2.05101 
     2.15417      1.83456 
      2.2993      1.83436 
     2.16732      2.03115 
     2.14178      1.90621 
     2.10304      1.78206 
     2.14696      1.77634 
     2.14946      2.02065 
     2.34716      1.97768 
     2.24012      1.83359 
     2.15105      1.77064 
     2.29436      1.71568 
     2.18416      2.01844 
     2.34225      1.79421 
     2.02269      1.83652 
     2.16302      2.14183 
     2.05844      1.83132 
     2.22021      1.91956 
     2.22053      1.71453 
     2.22741      1.94967 
     2.25066      1.83353 
     2.34438      1.97013 
     2.12235      1.79735 
     2.24707      2.02185 
     2.19066      1.84707 
     2.18934      1.88025 
     2.13646      1.81855 
      2.2139       2.1752 
     2.48551      2.55989 
     2.31769       2.0722 
     2.21359      1.79794 
     2.24448      1.97711 
      2.2009       1.9314 
     2.29915       1.8721 
      2.3843      2.36044 
     2.04573      1.61543 
     2.35165      1.86412 
     2.21979      1.75072 
     2.06565      1.73638 
     2.28214      1.94775 
     2.24298      1.74786 
     2.23612      1.69077 
     2.04143      1.97774 
     2.46519      2.04986 
     2.35391      2.33926 
     2.20241      1.93901 
     2.31068      1.88313 
     2.18167      1.86072 
      2.3068      1.93978 
     2.12095      1.87105 
     2.37681      1.74816 
     2.15986      2.20301 
     2.18117      1.95131 
     2.25825      2.01401 
      2.2079      1.63967 
     2.26399      2.03848 
     2.13993      1.68088 
     2.14659      1.98149 
     2.43416       2.1417 
     2.36393      2.04555 
     2.11554      1.68621 
     2.27814      1.86826 
     2.25994      1.98572 
     2.32252      1.95781 
     2.24919       2.1753 
     2.23567      2.00945 
     2.19524      2.11654 
     2.23126      1.99898 
     2.14133      1.96214 
     2.13965      1.82305 
     2.06134      2.45139 
      2.2745      1.90137 
     2.23751      1.85392 
     2.22849       2.0245 
     2.32986      2.01041 
     2.30658      1.77752 
     2.22265       1.6782 
     1.95106      1.80201 
     2.17618      1.78142 
     2.24439      1.83614 
     2.09633      1.83871 
     2.23598      1.82627 
     2.15318      2.05171 
     2.24394      1.76306 
     2.38734      1.93493 
     2.40954      2.24299 
     2.09098       1.9397 
     2.14704      1.90136 
     2.00179      2.10101 
     2.17979      2.35125 
      2.2185      2.09461 
      2.0261      2.13111 
     2.05434       1.7903 
     2.23183      1.95788 
     2.16176      1.70409 
     2.26361      1.64603 
     2.10749      1.92956 
     2.23385      1.88045 
     2.16685      2.11934 
     2.08539      1.79335 
     2.33874        1.833 
     2.21913      1.85361 
     2.22129      1.93565 
      2.2009      2.22371 
     2.13085      1.71571 
      2.1248      1.88753 
     2.24288      1.68782 
     2.24817      2.04102 
     2.41638       1.9323 
     2.17002      1.68867 
     2.15347      1.70128 
     2.44793      2.24979 
     2.29362      1.82703 
     2.24069      2.04807 
     2.19713      2.23582 
      2.3213      1.88831 
     2.26717      1.86608 
     2.25235      1.82385 
     2.28177      1.66853 
     2.39405      1.82733 
     2.15185       1.9891 
     2.17784      1.94594 
     2.22648      2.05271 
     2.23719      1.85141 
     2.34823       2.1117 
     2.42951       2.2281 
      2.1667      1.81778 
     2.38267      1.84372 
     2.41855      1.88604 
     2.28647      1.87197 
     2.40776      1.70627 
     2.58584      2.00231 
     2.14136      2.35748 
     2.21587      1.99666 
     2.34805      1.85549 
     2.20778      2.12833 
     2.28896      1.77793 
      2.1655      1.80428 
     2.26145      2.01659 
     2.22142      2.01756 
     2.10773      1.85021 
     2.21797      2.11108 
     2.28765      1.65327 
     2.19001      1.91786 
     2.16974      2.20645 
     2.36168      2.07105 
     2.23076       1.8484 
     2.03208      1.90766 
       2.134      2.29463 
     2.16826      1.92355 
     2.26578      1.90817 
     2.50064      1.90512 
     2.44548       2.1121 
     2.10754      1.84372 
     2.47799      1.87242 
     2.07256      1.92151 
     2.36587      2.13086 
     2.30518      1.72383 
     2.19267      1.75462 
     2.08885      1.81647 
     2.15124      1.79273 
     2.40807      1.94262 
     2.05216      2.09387 
     2.28951       2.4692 
     2.27173      2.20129 
     2.28402      1.90863 
     2.25337      2.03121 
      2.3631      1.84526 
      2.2238      1.82177 
     2.25692      2.25299 
     2.23422      2.05151 
     2.24176       2.0021 
     2.15115      1.92823 
     2.38326       2.0345 
     2.13817      1.86167 
     2.28786      2.42213 
     2.31828      2.12448 
      2.3422      2.25015 
     2.10453      2.29814 
     2.37333      1.87233 
     2.19769      2.02441 
     2.01932      1.93295 
      2.2507      1.98871 
     2.28147      1.96866 
     2.31269      1.71416 
     2.08285      1.56683 
     2.28515       1.7817 
      2.0245      1.81685 
      2.0989      1.74603 
     2.27398      1.78646 
     2.20999      1.97274 
     2.05415      1.99171 
     2.30888      1.79149 
     2.24349       1.8193 
     2.30392      1.73318 
     2.26317      2.12028 
     2.31016      1.73389 
     2.16938        1.769 
     2.08154      1.89017 
     2.27087      1.97516 
     2.22845      1.81326 
     2.19012      1.80336 
     2.23459      1.84216 
     2.19227      1.78949 
     2.22922      2.04753 
     2.21232      1.78189 
     2.18262      1.92132 
     2.13085       1.8335 
     2.23535      1.91145 
     2.44129      2.06839 
     2.06051      1.98336 
     2.11074      1.91921 
     2.15146      1.94216 
     2.09194      2.24808 
     2.09368      2.15672 
     2.25018      1.93237 
     2.22275      2.10218 
     2.12731      1.83576 
     2.15842       1.9663 
     2.32576      2.25856 
      2.1993      1.96447 
     2.45004      1.96813 
     2.23703      1.75588 
     2.30954      2.11557 
     2.29258      2.03701 
     2.27614      1.92952 
      2.3807      1.98293 
     2.07991      1.83263 
     2.20278      1.93525 
     2.23831      2.19648 
     2.36859      1.89521 
     2.37447      1.74163 
     2.35767      2.02167 
     2.19796      1.91559 
     2.13318      1.80041 
     2.34664      2.01277 
     2.20822      2.03948 
     2.27344      1.92403 
     2.38912      1.89161 
     2.31735      1.81969 
     2.11511      2.08065 
     2.33759      1.86909 
     2.08462      2.20925 
     2.35929      1.99254 
     2.14968      1.89742 
     2.30257      2.10803 
     2.20609      1.79904 
     2.10986       2.2062 
     2.24096      2.29705 
     2.41166      1.93334 
     2.36892      1.80426 
     2.17966      1.95096 
     2.10607       1.7974 
     2.43438      2.12858 
     2.16927      1.92334 
     2.22415      2.05925 
     2.07025      1.93241 
     2.25189      1.84389 
     2.22878      2.23199 
     2.11983      1.78637 
     2.21298      1.69813 
     2.30394      1.76839 
       2.258      1.92817 
     2.31679      1.90186 
     2.16706      1.93634 
     2.07681      1.64971 
     2.11089      1.67097 
     2.25475      2.17463 
     2.20856      1.76809 
     2.26999      1.86975 
     2.38479      1.74382 
     2.11743      1.84842 
     1.91138      1.80394 
     2.15242      1.75216 
     2.29947       1.7722 
     2.34972      1.93908 
     2.13113      1.73338 
     2.28835      1.97397 
     2.27941      1.82598 
     2.15867      1.82099 
     2.26298      1.80667 
     2.34408      1.90458 
     2.35694      2.14336 
     2.24055      1.85241 
     2.21678      1.87511 
     2.17662      1.84481 
      2.1499      1.75109 
     2.19599      1.76531 
     2.48238      1.88425 
     2.31598       1.6422 
